timestamp,target_temp,temp_ext,power,temp_int
2024-01-02T21:30:00,20.0,1.98,100.0,12.3744
2024-01-02T21:35:00,20.0,1.82,100.0,12.4
2024-01-02T21:40:00,20.0,2.03,100.0,12.4308
2024-01-02T21:45:00,20.0,2.24,95.71,12.4526
2024-01-02T21:50:00,20.0,2.1,95.71,12.4695
2024-01-02T21:55:00,20.0,2.32,95.71,12.4926
2024-01-02T22:00:00,20.0,2.44,100.0,12.5326
2024-01-02T22:05:00,20.0,2.51,100.0,12.5736
2024-01-02T22:10:00,20.0,2.71,100.0,12.6192
2024-01-02T22:15:00,20.0,2.89,100.0,12.6688
2024-01-02T22:20:00,20.0,2.83,100.0,12.7153
2024-01-02T22:25:00,20.0,2.78,100.0,12.7588
2024-01-02T22:30:00,20.0,2.83,99.15,12.7997
2024-01-02T22:35:00,20.0,3.22,99.15,12.8508
2024-01-02T22:40:00,20.0,3.03,99.15,12.8948
2024-01-02T22:45:00,20.0,3.41,96.03,12.9383
2024-01-02T22:50:00,20.0,3.34,96.03,12.9784
2024-01-02T22:55:00,20.0,3.32,96.03,13.0169
2024-01-02T23:00:00,20.0,3.52,100.0,13.0732
2024-01-02T23:05:00,20.0,3.56,100.0,13.1292
2024-01-02T23:10:00,20.0,3.87,100.0,13.1925
2024-01-02T23:15:00,20.0,3.96,95.85,13.2427
2024-01-02T23:20:00,20.0,4.22,95.85,13.2991
2024-01-02T23:25:00,20.0,3.98,95.85,13.3469
2024-01-02T23:30:00,20.0,4.05,96.71,13.3981
2024-01-02T23:35:00,20.0,4.19,96.71,13.4518
2024-01-02T23:40:00,20.0,4.26,96.71,13.5059
2024-01-02T23:45:00,20.0,4.71,100.0,13.5828
2024-01-02T23:50:00,20.0,4.73,100.0,13.658
2024-01-02T23:55:00,20.0,4.66,100.0,13.7288
2024-01-03T00:00:00,20.0,4.85,95.09,13.7867
